43,65,4,11,42,75,45,9,68,1,20,29,61,93,36,23,17,35,37,56,88,60,2,66,3,80,69,87,28,63,72,15,71,59,67,78,79,39,62,76,57,84,8,92,64,91,74,58,77,81,83,73,18,16,70,7,5,10,6,44,90,24,19,27,30,21,40,51,38,14,0,89,22,41,25,32,86,12,26,31,85,54,33,34,13,82,52,55,49,53,50,46,47,48,
43,65,4,11,42,75,45,6,68,20,2,29,93,71,36,17,23,35,49,90,60,1,3,37,66,80,87,28,69,63,72,40,7,59,62,67,8,92,15,79,58,18,70,76,10,57,61,9,5,16,91,77,81,64,84,73,83,74,78,44,27,24,89,19,39,30,86,21,55,38,14,22,0,41,25,88,32,12,31,26,51,82,33,34,13,85,52,54,50,56,53,46,47,48,
43,65,4,11,42,75,45,7,68,3,20,29,71,93,36,19,21,35,66,88,54,60,2,1,37,80,28,87,72,63,69,15,83,39,58,8,57,44,76,92,6,67,9,73,62,61,10,59,81,91,5,77,84,18,16,78,79,74,64,70,90,24,17,27,30,23,40,55,38,14,32,89,31,41,0,25,22,86,12,26,85,51,33,34,13,82,50,53,52,56,49,46,47,48,
43,65,4,11,42,75,45,9,68,2,20,29,61,93,36,17,21,35,52,89,3,60,66,37,1,63,69,80,72,87,28,59,39,58,73,5,77,18,81,76,83,78,8,84,71,70,6,91,67,16,62,92,74,79,14,64,57,44,10,7,90,24,19,27,30,23,40,54,38,15,88,32,0,86,41,25,22,31,13,26,85,51,82,33,34,12,56,55,50,49,53,46,47,48,
43,65,4,11,42,75,45,6,68,1,29,20,93,61,36,21,17,35,37,54,89,60,3,2,66,63,72,87,28,69,80,15,7,10,62,77,9,16,64,5,18,84,58,39,92,44,70,8,78,76,79,67,81,59,57,74,73,91,83,71,90,24,19,27,30,23,40,55,38,14,86,41,88,32,0,25,22,31,13,26,85,49,82,33,34,12,53,56,51,52,50,46,47,48,
43,65,4,11,42,75,45,6,68,2,29,20,93,61,36,23,17,35,51,1,3,60,66,89,37,69,72,63,80,28,87,16,57,59,76,41,77,5,70,84,18,78,73,44,74,9,91,7,71,15,79,64,83,10,8,92,81,67,58,62,90,24,19,27,30,40,21,49,38,14,22,88,0,39,32,86,12,26,25,85,54,31,34,13,82,53,33,50,56,55,52,46,47,48,
43,65,4,11,42,75,45,6,68,2,20,29,71,93,36,23,17,35,1,37,54,89,60,3,66,28,87,63,80,72,69,59,61,83,73,5,79,15,57,84,91,74,77,58,70,64,10,81,39,8,7,76,92,18,67,62,78,44,9,16,90,24,19,27,30,40,21,38,49,14,41,0,32,88,25,22,31,12,86,26,85,50,33,34,82,13,53,55,56,51,52,46,47,48,
43,65,4,11,42,75,45,6,68,3,29,20,93,61,36,23,19,35,66,60,89,2,51,1,37,63,28,80,69,87,72,59,92,58,71,91,9,81,16,74,15,76,41,18,83,5,67,70,62,57,10,7,73,8,64,79,44,78,84,77,90,24,17,27,30,39,21,38,54,14,0,32,88,40,22,86,12,25,26,85,55,31,34,13,82,56,33,53,52,50,49,46,47,48,
43,65,4,11,42,75,45,6,68,3,20,29,71,93,36,17,23,35,60,90,49,66,37,1,2,69,87,63,80,72,28,44,81,5,16,78,73,10,7,18,91,61,79,74,84,77,40,64,67,92,8,14,62,57,70,58,76,83,9,59,27,24,89,19,39,30,86,21,38,52,22,15,0,41,25,88,32,12,31,26,50,82,33,34,13,85,55,54,56,51,53,46,47,48,
43,65,4,11,42,75,45,6,68,3,29,20,71,93,36,19,23,35,55,88,37,66,1,60,2,72,63,69,28,87,80,73,41,67,14,59,44,79,57,70,81,16,58,10,78,76,84,8,62,77,18,74,7,91,92,5,9,61,83,64,90,24,17,27,30,39,21,51,38,89,32,15,0,40,22,86,12,25,26,85,56,31,34,13,82,52,33,50,54,53,49,46,47,48,
43,65,4,11,42,75,45,8,68,2,20,29,61,93,36,19,21,35,52,37,66,1,88,60,3,80,28,69,72,87,63,15,67,6,71,39,78,59,16,7,18,79,64,5,70,92,44,77,91,74,83,62,9,76,73,57,84,58,10,81,90,24,17,27,30,23,40,51,38,14,89,22,0,31,41,25,32,86,12,26,85,53,33,34,13,82,50,56,49,54,55,46,47,48,
43,65,4,11,42,75,45,10,68,3,20,29,71,93,36,19,23,35,51,89,60,66,37,1,2,69,80,72,28,87,63,92,81,16,40,64,74,18,6,8,62,5,84,59,44,57,9,73,7,91,83,61,78,70,67,79,58,15,77,76,90,24,17,27,30,21,39,56,38,14,0,41,88,32,25,22,31,13,86,26,85,52,33,34,12,82,55,53,50,49,54,46,47,48,
43,65,4,11,42,75,45,6,68,1,20,29,93,61,36,23,19,35,37,60,90,56,3,66,2,72,69,80,28,87,63,9,7,70,74,77,16,91,64,76,14,18,58,40,57,44,62,83,81,78,71,84,10,79,92,59,5,67,8,73,27,24,89,17,39,30,86,21,51,38,15,41,0,32,25,88,22,31,12,26,52,82,33,34,13,85,53,49,55,50,54,46,47,48,
43,65,4,11,42,75,45,5,68,2,20,29,71,93,36,23,17,35,49,3,88,60,1,66,37,80,69,72,28,87,63,16,84,9,59,44,41,83,76,74,67,81,15,79,73,78,62,58,77,8,6,7,70,10,91,18,64,92,61,57,90,24,19,27,30,21,40,56,38,14,32,89,0,39,22,86,13,25,26,85,50,31,34,12,82,53,33,55,51,54,52,46,47,48,
43,65,4,11,42,75,45,5,68,20,1,29,93,61,36,21,19,35,49,3,2,90,66,60,37,87,69,72,80,28,63,7,73,14,39,57,79,77,6,44,59,84,62,58,70,74,9,64,81,10,71,76,92,67,91,16,78,8,18,83,27,24,88,17,40,30,23,86,52,38,41,15,0,32,25,89,22,31,13,26,55,82,33,34,12,85,51,50,54,56,53,46,47,48,
43,65,4,11,42,75,45,5,68,20,3,29,71,93,36,23,19,35,55,1,90,37,60,66,2,72,69,87,28,80,63,8,58,39,84,77,76,78,7,83,74,81,91,67,92,9,18,73,70,64,57,6,14,62,16,10,59,44,79,61,27,24,89,17,40,30,86,21,53,38,41,15,0,22,25,88,32,13,31,26,51,82,33,34,12,85,52,56,54,49,50,46,47,48,
43,65,4,11,42,75,45,7,68,3,20,29,61,93,36,17,21,35,50,90,60,2,1,66,37,63,87,72,28,80,69,91,40,92,15,64,5,73,84,18,6,81,57,8,10,79,59,16,67,76,71,44,77,9,83,74,62,58,70,78,27,24,89,19,39,30,23,86,56,38,14,0,22,41,25,88,32,13,31,26,55,82,33,34,12,85,51,49,54,52,53,46,47,48,
43,65,4,11,42,75,45,9,68,2,20,29,93,61,36,17,23,35,66,37,53,3,60,89,1,28,63,80,87,69,72,84,57,7,39,18,16,67,91,5,64,73,14,77,58,62,10,70,81,76,59,6,8,78,71,74,44,79,83,92,90,24,19,27,30,21,40,52,38,32,15,41,88,0,25,22,31,12,86,26,85,55,33,34,13,82,56,50,54,51,49,46,47,48,
43,65,4,11,42,75,45,7,68,1,20,29,71,93,36,21,19,35,60,3,53,2,66,37,88,69,63,28,87,80,72,40,92,84,81,8,5,83,74,10,76,64,59,79,61,14,62,67,78,57,9,73,77,16,70,18,58,91,6,44,90,24,17,27,30,23,39,51,38,15,31,32,41,0,89,25,22,86,13,26,85,49,33,34,12,82,55,50,52,54,56,46,47,48,
43,65,4,11,42,75,45,5,68,3,29,20,61,93,36,21,17,35,66,89,54,2,1,60,37,72,80,63,28,87,69,59,73,9,83,10,71,77,16,18,91,41,79,14,8,64,84,62,81,76,44,78,67,6,57,92,7,74,58,70,90,24,19,27,30,23,40,50,38,0,31,32,88,15,39,22,86,13,25,26,85,56,33,34,82,12,53,52,55,49,51,46,47,48,
43,65,4,11,42,75,45,10,68,2,20,29,71,93,36,19,23,35,56,3,89,37,1,60,66,63,80,87,69,72,28,67,74,84,58,40,6,16,79,92,76,62,7,57,18,44,78,61,70,83,64,91,14,77,5,81,9,59,8,73,90,24,17,27,30,39,21,52,38,0,15,41,88,32,25,22,31,86,12,26,85,50,33,34,82,13,51,54,49,53,55,46,47,48,
43,65,4,11,42,75,45,7,68,20,1,29,71,93,36,17,23,35,37,88,49,2,3,66,60,80,63,69,72,87,28,10,67,61,6,40,79,58,84,44,78,14,64,59,16,57,83,92,5,9,18,74,76,81,70,73,8,91,62,77,90,24,19,27,30,39,21,54,38,0,15,89,22,41,25,32,86,13,26,85,31,50,33,34,12,82,52,55,53,56,51,46,47,48,
43,65,4,11,42,75,45,6,68,1,29,20,71,93,36,17,23,35,88,66,51,60,2,37,3,80,28,63,69,87,72,18,78,8,70,5,59,57,64,41,58,92,83,91,15,79,44,16,74,77,62,73,61,7,9,81,10,76,84,67,90,24,19,27,30,21,40,52,38,14,89,32,0,39,22,86,12,25,26,85,54,31,34,82,13,50,33,56,55,53,49,46,47,48,
43,65,4,11,42,75,45,5,68,3,20,29,93,71,36,17,23,35,89,2,56,60,1,66,37,28,80,63,72,69,87,74,6,84,58,91,14,59,8,40,73,18,7,70,10,44,9,67,77,92,83,76,57,16,79,62,78,81,61,64,90,24,19,27,30,39,21,54,38,0,15,22,88,41,25,32,86,13,26,85,31,49,33,34,82,12,52,50,55,53,51,46,47,48,
43,65,4,11,42,75,45,9,68,1,20,29,61,93,36,23,19,35,53,66,3,37,2,90,60,80,69,28,63,87,72,92,76,8,7,79,58,70,41,62,64,57,81,73,10,18,59,16,74,44,15,6,71,83,78,67,84,77,91,5,27,24,88,17,40,30,86,21,51,38,14,32,0,39,22,89,25,13,26,52,31,82,33,34,12,85,49,54,55,50,56,46,47,48,
43,65,4,11,42,75,45,5,68,20,3,29,93,61,36,19,21,35,37,55,88,1,2,60,66,69,80,28,87,72,63,84,39,18,76,79,71,81,44,10,64,78,70,8,16,7,14,59,58,9,91,73,83,92,6,62,74,77,67,57,90,24,17,27,30,23,40,53,38,89,31,0,22,15,41,25,32,86,13,26,85,49,33,34,82,12,50,54,51,56,52,46,47,48,
43,65,4,11,42,75,45,5,68,1,20,29,93,71,36,21,17,35,37,50,2,3,90,66,60,63,69,87,72,28,80,18,40,70,8,59,6,14,62,58,84,92,7,78,91,77,44,61,10,16,74,57,9,64,73,81,67,79,83,76,27,24,89,19,39,30,23,86,55,38,15,0,32,41,25,88,22,31,12,26,49,82,33,34,13,85,52,54,53,51,56,46,47,48,
43,65,4,11,42,75,45,9,68,29,1,20,61,93,36,17,21,35,50,89,37,66,3,2,60,28,72,69,80,87,63,41,73,5,81,76,7,8,84,71,6,70,14,18,16,44,10,74,59,67,64,57,77,83,78,62,58,92,79,91,90,24,19,27,30,23,40,56,38,31,15,22,88,0,39,26,86,13,25,32,85,55,33,34,12,82,53,49,52,51,54,46,47,48,
43,65,4,11,42,75,45,7,68,20,1,29,71,93,36,21,19,35,54,66,60,89,2,37,3,87,69,63,72,28,80,9,64,14,67,39,18,57,77,8,5,81,10,61,78,91,58,76,62,84,44,83,59,79,73,16,74,6,92,70,90,24,17,27,30,23,40,52,38,22,41,88,86,15,0,25,32,13,31,26,85,49,82,33,34,12,50,55,53,51,56,46,47,48,
43,65,4,11,42,75,45,10,68,20,2,29,71,93,36,21,17,35,56,1,37,3,90,60,66,69,63,72,80,28,87,61,67,77,73,18,44,81,5,15,64,83,39,59,76,8,62,79,16,92,7,84,6,78,91,9,74,57,58,70,27,24,88,19,40,30,23,86,51,38,14,22,41,0,25,89,32,13,31,26,55,82,33,34,12,85,53,50,52,54,49,46,47,48,
43,65,4,11,42,75,45,5,68,2,29,20,93,61,36,23,19,35,52,3,90,60,66,1,37,87,28,69,80,72,63,58,41,91,44,77,7,10,70,81,57,71,79,6,74,67,14,83,18,92,62,73,76,16,8,9,78,59,64,84,27,24,88,17,40,30,86,21,53,38,32,15,0,39,22,89,25,12,26,51,31,82,33,34,13,85,50,54,56,49,55,46,47,48,
43,65,4,11,42,75,45,6,68,20,1,29,61,93,36,23,19,35,37,66,60,56,88,3,2,28,80,63,87,69,72,92,74,91,57,39,71,77,58,81,16,9,84,10,7,8,64,67,18,73,5,83,62,44,15,70,78,76,79,59,90,24,17,27,30,21,40,52,38,14,22,41,0,89,25,32,86,13,26,85,31,54,33,34,12,82,49,55,51,50,53,46,47,48,
43,65,4,11,42,75,45,8,68,1,29,20,71,93,36,21,17,35,54,88,3,66,2,37,60,87,28,69,63,72,80,9,7,41,59,74,79,10,73,5,92,18,70,15,77,81,76,6,67,64,16,78,62,61,57,91,84,58,44,83,90,24,19,27,30,23,39,38,50,14,0,31,22,89,40,26,86,12,32,25,85,52,33,34,13,82,51,49,53,56,55,46,47,48,
43,65,4,11,42,75,45,5,68,29,1,20,93,61,36,21,17,35,56,90,2,66,60,3,37,69,28,72,80,63,87,40,67,83,91,15,70,57,81,73,16,44,92,7,18,76,9,59,10,84,71,77,74,79,6,62,58,8,78,64,27,24,88,19,39,30,23,86,49,38,14,32,41,0,25,89,22,31,13,26,53,82,33,34,12,85,55,54,51,50,52,46,47,48,
43,65,4,11,42,75,45,5,68,20,29,1,61,93,36,17,23,35,56,90,66,2,37,60,3,69,72,80,28,87,63,74,8,18,57,70,9,83,78,84,7,91,76,62,71,44,73,92,16,81,10,6,15,79,41,77,59,67,58,64,27,24,88,19,39,30,86,21,53,38,14,22,0,40,89,26,25,13,32,54,31,82,33,34,12,85,55,50,52,49,51,46,47,48,
43,65,4,11,42,75,45,7,68,29,3,20,93,61,36,17,23,35,56,37,1,2,60,89,66,72,87,28,63,80,69,16,41,62,67,64,79,58,77,91,44,10,84,14,83,5,92,74,73,18,71,6,70,57,9,81,78,8,76,59,90,24,19,27,30,21,39,54,38,88,32,0,15,40,22,86,13,26,25,85,51,31,34,12,82,49,33,50,52,55,53,46,47,48,
43,65,4,11,42,75,45,5,68,20,3,29,71,93,36,17,23,35,53,1,66,2,37,60,90,72,69,87,28,80,63,81,91,15,16,79,78,74,76,64,6,18,44,58,59,9,62,10,41,61,70,83,73,92,77,57,84,8,67,7,27,24,89,19,40,30,86,21,49,38,14,0,22,39,88,26,25,13,32,56,31,82,33,34,12,85,50,52,51,54,55,46,47,48,
43,65,4,11,42,75,45,9,68,2,29,20,71,93,36,21,17,35,37,60,88,3,52,66,1,80,87,72,63,28,69,91,81,58,83,79,6,39,74,76,7,73,92,14,8,18,59,5,64,10,84,44,61,78,57,16,77,70,67,62,90,24,19,27,30,23,40,55,38,32,0,31,15,41,89,25,22,86,12,26,85,54,33,34,82,13,51,53,50,49,56,46,47,48,
43,65,4,11,42,75,45,9,68,29,1,20,61,93,36,21,17,35,49,37,90,66,3,2,60,80,69,28,63,87,72,70,6,8,15,79,40,74,59,67,83,5,73,91,44,58,62,84,81,92,16,7,76,64,10,78,77,18,57,71,27,24,88,19,39,30,23,86,50,38,14,41,0,22,25,89,32,12,31,26,53,82,33,34,13,85,52,55,56,54,51,46,47,48,
43,65,4,11,42,75,45,8,68,3,20,29,61,93,36,23,17,35,66,37,50,89,60,1,2,72,87,28,63,80,69,15,7,16,59,76,62,73,39,5,77,78,70,57,58,79,6,92,10,67,81,71,9,18,74,84,91,64,83,44,90,24,19,27,30,21,40,53,38,14,0,88,22,41,25,32,86,12,26,85,31,49,33,34,82,13,55,54,51,52,56,46,47,48,
43,65,4,11,42,75,45,10,68,29,2,20,93,61,36,17,23,35,55,37,60,88,1,3,66,63,87,69,28,80,72,67,83,73,81,41,18,84,74,62,76,57,77,70,92,79,15,8,44,5,7,6,59,58,78,16,9,64,71,91,90,24,19,27,30,39,21,56,38,14,32,89,0,40,22,86,12,26,25,85,53,31,34,82,13,52,33,50,54,51,49,46,47,48,
43,65,4,11,42,75,45,10,68,2,20,29,93,71,36,23,17,35,60,49,66,1,89,3,37,87,80,28,69,72,63,15,8,6,78,7,44,83,76,92,91,64,18,9,59,84,57,81,58,74,77,5,73,79,67,41,61,62,16,70,90,24,19,27,30,40,21,55,38,14,0,88,32,39,22,86,12,26,25,85,56,31,34,13,82,50,33,51,54,52,53,46,47,48,
43,65,4,11,42,75,45,10,68,1,20,29,93,61,36,23,19,35,3,88,56,2,66,37,60,28,80,87,72,63,69,16,73,15,67,79,57,59,92,83,62,6,44,76,74,77,9,39,7,70,58,91,64,5,81,71,18,78,84,8,90,24,17,27,30,21,40,49,38,14,89,41,32,0,25,22,31,12,86,26,85,55,33,34,13,82,50,54,53,51,52,46,47,48,
43,65,4,11,42,75,45,6,68,2,29,20,61,93,36,17,21,35,53,66,1,90,3,60,37,87,80,69,63,28,72,71,62,64,83,92,67,59,8,81,91,74,58,79,7,14,57,70,73,77,16,9,5,78,41,84,10,18,76,44,27,24,88,19,40,30,23,86,55,38,22,0,15,39,89,26,25,13,32,49,82,31,33,34,12,85,50,51,52,54,56,46,47,48,
43,65,4,11,42,75,45,5,68,20,2,29,61,93,36,17,23,35,55,90,37,1,3,60,66,80,72,87,69,63,28,62,64,83,81,77,10,8,57,58,74,16,73,15,59,76,91,92,18,6,9,39,78,7,84,44,79,70,71,67,27,24,89,19,40,30,86,21,56,38,14,22,0,41,25,88,32,12,31,26,50,82,33,34,13,85,51,54,53,52,49,46,47,48,
43,65,4,11,42,75,45,8,68,3,20,29,71,93,36,23,17,35,51,60,2,1,90,66,37,63,72,87,69,80,28,78,14,77,67,44,41,7,70,79,84,76,58,74,59,73,91,18,6,64,81,62,10,16,9,92,5,83,61,57,27,24,89,19,39,30,86,21,49,38,0,22,15,40,88,26,25,13,32,53,82,31,33,34,12,85,56,52,50,54,55,46,47,48,
43,65,4,11,42,75,45,10,68,29,1,20,71,93,36,23,17,35,3,54,89,2,60,37,66,72,87,69,80,63,28,9,62,64,18,61,70,76,16,74,92,58,78,15,6,41,44,91,5,84,8,81,57,83,77,59,7,73,79,67,90,24,19,27,30,39,21,49,38,14,32,88,0,40,22,86,12,26,25,85,53,31,34,82,13,56,33,50,55,51,52,46,47,48,
43,65,4,11,42,75,45,9,68,20,1,29,61,93,36,19,21,35,56,90,66,3,60,37,2,28,72,63,69,80,87,77,74,67,81,40,91,58,62,7,5,57,59,8,79,84,71,18,73,6,64,70,92,78,44,14,16,76,10,83,27,24,88,17,39,30,23,86,38,50,0,22,41,15,25,89,32,13,31,26,51,82,33,34,12,85,52,54,55,49,53,46,47,48,
43,65,4,11,42,75,45,10,68,2,29,20,93,71,36,17,23,35,3,49,37,89,66,60,1,28,87,69,80,72,63,79,18,7,74,92,77,57,70,16,67,6,9,61,58,64,39,83,78,62,84,14,76,81,8,73,91,44,5,59,90,24,19,27,30,40,21,50,38,15,32,0,88,41,25,22,31,12,86,26,85,52,33,34,82,13,51,53,54,55,56,46,47,48,
43,65,4,11,42,75,45,6,68,20,3,29,61,93,36,17,23,35,53,90,60,37,1,2,66,87,80,72,28,63,69,40,92,81,64,79,8,77,91,16,7,58,44,78,5,83,9,76,57,71,62,84,59,10,18,14,73,74,67,70,27,24,89,19,39,30,86,21,54,38,22,0,15,41,25,88,32,13,31,26,56,82,33,34,12,85,52,51,50,55,49,46,47,48,
43,65,4,11,42,75,45,9,68,1,29,20,93,71,36,21,17,35,51,88,37,60,3,66,2,28,80,69,63,87,72,70,6,84,40,7,62,18,57,14,5,67,78,79,61,76,83,10,73,74,59,64,16,44,58,81,92,8,91,77,90,24,19,27,30,23,39,52,38,15,86,32,89,41,0,25,22,31,13,26,85,53,82,33,34,12,50,54,55,49,56,46,47,48,
43,65,4,11,42,75,45,10,68,20,29,3,71,93,36,19,21,35,56,1,37,66,60,88,2,63,28,80,87,72,69,92,8,73,77,15,44,57,58,6,78,74,7,18,91,84,70,83,59,40,79,5,67,16,62,64,9,81,76,61,90,24,17,27,30,23,39,52,38,14,41,86,89,22,0,25,32,12,31,26,85,54,82,33,34,13,53,49,55,50,51,46,47,48,
43,65,4,11,42,75,45,7,68,29,2,20,93,71,36,19,23,35,54,88,1,3,60,37,66,63,69,87,72,80,28,83,58,57,14,61,5,8,81,67,44,9,16,73,10,64,70,40,62,77,79,6,59,84,78,92,74,18,91,76,90,24,17,27,30,21,39,49,38,89,32,41,15,0,25,22,31,13,86,26,85,55,33,34,12,82,50,53,51,52,56,46,47,48,
43,65,4,11,42,75,45,8,68,2,29,20,93,71,36,21,19,35,60,55,1,89,3,37,66,28,69,80,72,63,87,14,70,40,10,62,7,83,9,57,79,77,18,84,91,59,76,92,44,6,73,64,5,61,74,58,78,16,81,67,90,24,17,27,30,23,39,52,38,88,32,31,41,15,0,25,22,86,13,26,85,56,33,34,12,82,50,51,49,54,53,46,47,48,
43,65,4,11,42,75,45,9,68,1,20,29,93,61,36,17,21,35,2,37,88,3,49,66,60,63,69,72,28,80,87,18,70,62,7,84,40,76,58,77,59,74,15,91,8,79,57,6,71,73,83,10,64,67,16,78,92,5,81,44,90,24,19,27,30,23,39,54,38,14,41,89,31,22,0,25,32,86,13,26,85,55,33,34,82,12,51,50,53,56,52,46,47,48,
43,65,4,11,42,75,45,10,68,2,29,20,71,93,36,21,17,35,1,49,66,89,60,37,3,69,28,80,87,63,72,59,62,61,9,84,41,74,57,92,5,7,64,70,78,58,81,16,67,76,44,6,91,73,83,14,77,18,8,79,90,24,19,27,30,23,39,50,38,0,15,31,32,88,40,22,86,13,25,26,85,51,33,34,12,82,52,55,53,56,54,46,47,48,
43,65,4,11,42,75,45,5,68,3,20,29,61,93,36,19,23,35,60,66,88,55,1,37,2,87,72,63,80,28,69,78,44,79,67,62,74,57,16,81,84,73,7,76,39,92,10,70,83,14,58,77,18,71,59,91,8,9,6,64,90,24,17,27,30,21,40,52,38,15,32,0,41,89,25,22,31,86,12,26,85,53,33,34,13,82,51,54,49,56,50,46,47,48,
43,65,4,11,42,75,45,6,68,3,29,20,71,93,36,17,23,35,88,51,37,2,1,60,66,80,87,69,63,72,28,81,62,77,83,15,16,7,67,70,5,8,10,64,39,73,9,44,79,91,84,58,61,18,76,59,92,57,78,74,90,24,19,27,30,40,21,55,38,14,41,0,32,89,25,22,31,86,13,26,85,49,33,34,82,12,53,54,56,52,50,46,47,48,
43,65,4,11,42,75,45,7,68,20,1,29,61,93,36,17,21,35,3,89,55,60,37,66,2,80,72,69,63,28,87,44,83,5,41,92,76,58,84,59,71,78,16,67,8,79,9,74,15,91,73,57,62,6,81,10,77,18,64,70,90,24,19,27,30,23,39,49,38,14,88,0,32,86,40,22,25,13,26,85,52,82,31,33,34,12,53,56,54,51,50,46,47,48,
43,65,4,11,42,75,45,9,68,2,29,20,71,93,36,21,19,35,3,55,66,90,60,1,37,72,63,87,69,28,80,81,7,39,6,18,67,62,5,84,57,83,16,59,64,58,14,77,76,79,78,70,91,73,8,92,10,61,44,74,27,24,89,17,40,30,23,86,52,38,15,0,22,41,25,88,32,12,31,26,50,82,33,34,13,85,53,49,51,54,56,46,47,48,
43,65,4,11,42,75,45,7,68,20,2,29,93,71,36,21,19,35,89,37,50,1,60,3,66,28,87,72,80,63,69,14,64,9,40,44,76,8,92,70,10,62,74,6,84,78,16,91,61,58,18,77,73,79,5,67,57,83,81,59,90,24,17,27,30,23,39,53,38,15,41,0,31,32,88,25,22,86,13,26,85,56,33,34,12,82,54,51,52,55,49,46,47,48,
43,65,4,11,42,75,45,5,68,2,29,20,61,93,36,23,19,35,90,3,50,1,60,66,37,69,28,87,80,63,72,10,84,15,41,73,16,59,91,67,79,71,18,58,74,92,70,57,76,81,64,78,7,83,62,9,44,77,6,8,27,24,88,17,39,30,86,21,38,54,14,0,22,40,89,26,25,12,32,51,31,82,33,34,13,85,53,55,52,49,56,46,47,48,
43,65,4,11,42,75,45,9,68,1,20,29,71,93,36,17,23,35,90,37,56,2,60,3,66,63,72,28,69,87,80,15,10,73,78,61,59,62,7,84,18,74,77,39,70,92,8,44,76,5,64,67,83,81,6,79,58,57,91,16,27,24,89,19,40,30,86,21,50,38,14,22,0,41,25,88,32,12,31,26,53,82,33,34,13,85,51,54,55,52,49,46,47,48,
43,65,4,11,42,75,45,6,68,2,20,29,93,61,36,21,17,35,1,37,54,90,66,3,60,80,87,69,72,63,28,92,5,91,7,70,9,79,62,84,71,16,44,39,83,81,14,78,64,67,8,74,10,76,77,59,58,73,18,57,27,24,89,19,40,30,23,86,38,49,15,22,0,41,25,88,32,12,31,26,56,82,33,34,13,85,53,51,55,50,52,46,47,48,
