GreedyTotal,GreedyAdditional,FICBPL_E,UnifyGreedy,ARTMaxMin,Genetic,PAdditional5
0.5753125,0.938625,0.9566875,0.849875,0.944125,0.9525625,0.94575
0.5751875000000001,0.9339375,0.9566875,0.849875,0.9225,0.949375,0.9526875
0.576,0.9275625,0.9566875,0.849875,0.92475,0.9214375,0.9411875
0.5758125,0.923375,0.9566875,0.849875,0.9291874999999999,0.9298125,0.9339375
0.5756249999999999,0.944875,0.9566875,0.849875,0.929375,0.9400625,0.9375
0.5756249999999999,0.9306875,0.9566875,0.849875,0.9361875000000001,0.9224375,0.935375
0.5755625,0.929,0.9566875,0.849875,0.9521875,0.966125,0.956
0.57575,0.939875,0.9566875,0.849875,0.9275,0.93125,0.9420000000000001
0.5755,0.924875,0.9566875,0.849875,0.939,0.9464375,0.93
0.57575,0.9314375,0.9566875,0.849875,0.9178125,0.9424375,0.9180625
0.5755625,0.9306875,0.9566875,0.849875,0.9465,0.9309375,0.9353125
0.5755,0.9255625,0.9566875,0.849875,0.94675,0.9303750000000001,0.9353125
0.5759375,0.945375,0.9566875,0.849875,0.9120625,0.921875,0.9444375
0.5750624999999999,0.93225,0.9566875,0.849875,0.9273125,0.9119375,0.9505625
0.5755,0.9281875,0.9566875,0.849875,0.9124375,0.9241875,0.9564375
0.575125,0.92225,0.9566875,0.849875,0.9369999999999999,0.9583125,0.9510625
0.575125,0.92775,0.9566875,0.849875,0.9464375,0.9473125,0.951375
0.5755625,0.9225625000000001,0.9566875,0.849875,0.921625,0.9263125,0.958
0.575875,0.9216875,0.9566875,0.849875,0.933875,0.9396875,0.9316875
0.575875,0.92475,0.9566875,0.849875,0.9246875,0.924125,0.9445625
0.5753125,0.9225,0.9566875,0.849875,0.939,0.9233125,0.955125
0.5754374999999999,0.9260625,0.9566875,0.849875,0.9215,0.9433125,0.9401875
0.5750624999999999,0.921875,0.9566875,0.849875,0.9331875,0.925375,0.9468125
0.5758125,0.9250625,0.9566875,0.849875,0.9265625,0.931875,0.936125
0.5755625,0.9285,0.9566875,0.849875,0.932625,0.92975,0.9311875
0.57575,0.9479375,0.9566875,0.849875,0.9181875,0.9541875,0.9401875
0.5759375,0.9175,0.9566875,0.849875,0.923375,0.9415625,0.942375
0.5755625,0.9279375,0.9566875,0.849875,0.93775,0.92575,0.938375
0.5755625,0.9455,0.9566875,0.849875,0.93375,0.9595625,0.9239375
0.5755625,0.9295,0.9566875,0.849875,0.9129375,0.937875,0.9415625
0.5756875,0.9278125,0.9566875,0.849875,0.931625,0.9384375,0.958375
0.574875,0.935125,0.9566875,0.849875,0.9241875,0.9285,0.9376875
0.5756249999999999,0.9209375,0.9566875,0.849875,0.9298125,0.934625,0.9386875
0.5755625,0.93125,0.9566875,0.849875,0.92725,0.9243125,0.94025
0.5758125,0.9246875,0.9566875,0.849875,0.9096875,0.9384375,0.9389375
0.5750000000000001,0.93125,0.9566875,0.849875,0.9059375,0.927375,0.9405
0.5755,0.9256875,0.9566875,0.849875,0.9158125,0.927625,0.9223750000000001
0.5755625,0.92575,0.9566875,0.849875,0.9263125,0.9208125,0.93625
0.575125,0.9275,0.9566875,0.849875,0.9341875000000001,0.9283750000000001,0.9368125
0.576125,0.9259375,0.9566875,0.849875,0.9259375,0.926,0.931375
0.5759375,0.9306875,0.9566875,0.849875,0.9201875,0.954,0.939125
0.57575,0.9283750000000001,0.9566875,0.849875,0.929125,0.9340625,0.936
0.5758125,0.9260625,0.9566875,0.849875,0.9340625,0.9295625,0.9380000000000001
0.5753125,0.931625,0.9566875,0.849875,0.92825,0.9221875,0.920125
0.5751875000000001,0.9263750000000001,0.9566875,0.849875,0.9439375,0.9545625,0.9330625
0.5756249999999999,0.9216875,0.9566875,0.849875,0.9513125,0.9534375,0.9369999999999999
0.5758125,0.9281875,0.9566875,0.849875,0.929,0.920875,0.9466875
0.5752499999999999,0.9208125,0.9566875,0.849875,0.94325,0.9350625,0.9289375
0.5753750000000001,0.9291874999999999,0.9566875,0.849875,0.928875,0.931125,0.9369375
0.5752499999999999,0.9430625,0.9566875,0.849875,0.9290625,0.94725,0.92025
0.57575,0.9365625,0.9566875,0.849875,0.9425,0.91775,0.9250625
0.5755625,0.9476875,0.9566875,0.849875,0.93525,0.9335,0.957
0.5754374999999999,0.9265625,0.9566875,0.849875,0.9404375,0.9083125,0.932625
0.5754374999999999,0.9469375,0.9566875,0.849875,0.945625,0.9051875,0.962875
0.5755625,0.9365,0.9566875,0.849875,0.949125,0.941,0.932125
0.5756875,0.93225,0.9566875,0.849875,0.9385,0.92675,0.9303750000000001
0.5755625,0.9269375,0.9566875,0.849875,0.9313125,0.96125,0.9379375
0.5754374999999999,0.9265,0.9566875,0.849875,0.9308125,0.9381875000000001,0.9313125
0.5753750000000001,0.9329999999999999,0.9566875,0.849875,0.939375,0.9458125000000001,0.930875
0.5755,0.9555625,0.9566875,0.849875,0.949875,0.9495,0.9356875
0.5756875,0.93125,0.9566875,0.849875,0.92475,0.9455,0.943875
0.5761875,0.922,0.9566875,0.849875,0.9331875,0.9314375,0.94075
0.5758125,0.9415,0.9566875,0.849875,0.9248125,0.9369999999999999,0.9381875000000001
0.5759375,0.9234375,0.9566875,0.849875,0.926625,0.939625,0.937125
0.576125,0.9431875,0.9566875,0.849875,0.9308125,0.9345,0.936875
0.5754374999999999,0.9345,0.9566875,0.849875,0.9479375,0.91975,0.94125
0.57575,0.9168125,0.9566875,0.849875,0.9184375,0.9455,0.9201875
0.57575,0.946625,0.9566875,0.849875,0.9285625,0.956125,0.9465
0.574875,0.92875,0.9566875,0.849875,0.9310625,0.9338125,0.9435
