GreedyTotal,GreedyAdditional,FICBPL_E,UnifyGreedy,ARTMaxMin,Genetic,PAdditional5
0.49573132454488383,0.7047708725674827,0.707909604519774,0.6903327055869428,0.6483992467043315,0.7205900816070306,0.7016321406151914
0.49573132454488383,0.7045197740112994,0.7066541117388575,0.6903327055869428,0.6486503452605147,0.683804143126177,0.7125549278091651
0.49573132454488383,0.7052730696798494,0.7066541117388575,0.6898305084745763,0.6325800376647833,0.6682360326428122,0.7046453232893911
0.49598242310106716,0.7051475204017577,0.707909604519774,0.6898305084745763,0.6363465160075329,0.6849340866290018,0.7090395480225988
0.49598242310106716,0.7085373509102323,0.707909604519774,0.6903327055869428,0.6345888261142497,0.6961079723791588,0.7046453232893911
0.49585687382297555,0.7005021971123665,0.707909604519774,0.6898305084745763,0.6418706842435655,0.7144381669805399,0.707532956685499
0.49585687382297555,0.7087884494664155,0.707909604519774,0.6903327055869428,0.6320778405524168,0.6737602008788449,0.7102950408035154
0.4962335216572505,0.7052730696798494,0.707909604519774,0.6898305084745763,0.6318267419962335,0.7091650973006906,0.7030131826741995
0.4963590709353421,0.7031387319522912,0.7066541117388575,0.6903327055869428,0.6416195856873822,0.686691776522285,0.7087884494664155
0.49573132454488383,0.7089139987445071,0.7066541117388575,0.6898305084745763,0.6398618957940991,0.6958568738229755,0.7046453232893911
0.4962335216572505,0.7022598870056497,0.707909604519774,0.6898305084745763,0.6466415568110483,0.6846829880728186,0.7059008160703075
0.4961079723791589,0.7067796610169491,0.707909604519774,0.6898305084745763,0.6483992467043315,0.6835530445699937,0.7065285624607658
0.49573132454488383,0.7043942247332077,0.707909604519774,0.6898305084745763,0.6259259259259259,0.7172002510985561,0.7006277463904582
0.4956057752667922,0.7123038292529817,0.7066541117388575,0.6898305084745763,0.6388575015693659,0.6863151286880099,0.7060263653483992
0.4961079723791589,0.705398618957941,0.707909604519774,0.6903327055869428,0.6424984306340238,0.6825486503452605,0.7040175768989329
0.49573132454488383,0.7043942247332077,0.707909604519774,0.6898305084745763,0.6370998116760828,0.6982423101067169,0.7027620841180163
0.4956057752667922,0.7089139987445071,0.707909604519774,0.6903327055869428,0.6340866290018832,0.6972379158819836,0.7025109855618329
0.4964846202134338,0.7041431261770245,0.7066541117388575,0.6898305084745763,0.6519146264908976,0.676271186440678,0.7067796610169491
0.4962335216572505,0.7040175768989329,0.707909604519774,0.6898305084745763,0.6500313873195228,0.7081607030759572,0.7007532956685499
0.4961079723791589,0.707532956685499,0.7066541117388575,0.6898305084745763,0.6416195856873822,0.7213433772755806,0.7043942247332077
0.49585687382297555,0.7086629001883239,0.707909604519774,0.6903327055869428,0.6373509102322661,0.7175768989328312,0.7128060263653483
0.49585687382297555,0.7069052102950407,0.707909604519774,0.6898305084745763,0.6421217827997489,0.6954802259887005,0.7059008160703075
0.49573132454488383,0.7040175768989329,0.7066541117388575,0.6903327055869428,0.6437539234149403,0.6962335216572505,0.7016321406151914
0.49585687382297555,0.7007532956685499,0.707909604519774,0.6903327055869428,0.648901443816698,0.7064030131826741,0.707156308851224
0.49598242310106716,0.7022598870056497,0.707909604519774,0.6903327055869428,0.6367231638418079,0.6940991839296923,0.7055241682360326
0.4963590709353421,0.7046453232893911,0.7066541117388575,0.6898305084745763,0.6401129943502825,0.7126804770872567,0.7055241682360326
