3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
3,6,0,2,7,1,12,9,10,5,8,11,4,
